# str, deg J2000, deg J2000, str, km s^-1, km s^-1, km s^-1, km s^-1, Mpc, Mpc, str, str, mag, mag, mag, mag, mag, bool, bool, bool, bool, bool, bool, bool, str
name,RA,DEC,morphology,redshift_helio,redshift_helio_e,redshift_cmb,redshift_cmb_e,distance,distance_e,distance_method,RC_survey,ext_f,ext_n,ext_g,ext_r,ext_z,has_f-band,has_n-band,has_g-band,has_r-band,has_z-band,has_w1-band,has_w2-band,AutoProf_flags
UGC06544,173.4252,23.4127,Sbc,7150,2,7372.2396,2,94.4923,0.6881,CosmicFlows-3,Courteau97,0.1910,0.1550,0.0680,0.0460,0.0260,True,True,True,True,True,True,True,-
UGC06568,173.9038,0.1274,SB(s)m,5910,10,5982.4915,10,88.5500,0.5091,CosmicFlows-3,Mathewson96,0.5670,0.4710,0.0870,0.0580,0.0330,True,True,True,True,True,True,True,-
UGC06607,174.6044,20.7405,Sd,3359,1,3220.7579,1,53.8120,0.2229,CosmicFlows-3,Courteau97,0.2340,0.1900,0.0780,0.0530,0.0300,True,True,True,True,True,True,True,-
UGC06614,174.8120,17.1437,(R)SA(r)a? GLSBG,6359,2,6603.9467,2,82.8009,0.2664,CosmicFlows-3,SPARC,0.1910,0.1550,0.0920,0.0620,0.0340,True,True,True,True,True,True,True,-
UGC06628,175.0239,45.9422,SAm,849,1,506.5128,1,19.5505,0.2733,CosmicFlows-3,SPARC,0.1050,0.0850,0.0910,0.0610,0.0340,True,True,True,True,True,True,True,-
UGC06667,175.6095,51.5980,Scd,973,1,627.3140,1,18.0000,2.5000,Average Cluster Distance,SPARC,0.1480,0.1200,0.0520,0.0350,0.0190,True,True,True,True,True,True,True,-
UGC06734,176.3994,9.1182,Sb,6262,2,6438.8815,2,78.6944,0.2740,CosmicFlows-3,Mathewson96,0.2550,0.2080,0.0890,0.0600,0.0330,False,False,True,True,True,True,True,Light_symmetry
UGC06736,176.4423,3.0297,SBcd? sp,5993,3,5715.7112,3,81.7823,0.3434,CosmicFlows-3,Mathewson96,0.2660,0.2170,0.0930,0.0630,0.0350,True,True,True,True,True,True,True,-
UGC06818,177.6956,45.8072,SB?,808,2,488.6677,2,18.0000,2.5000,Average Cluster Distance,SPARC,0.1910,0.1550,0.0680,0.0460,0.0260,True,True,True,True,True,True,True,-
UGC06858,178.2431,61.2161,Scd:,3141,3,2889.5674,3,47.4375,0.3086,CosmicFlows-3,Courteau97,0.4810,0.3980,0.2040,0.1370,0.0770,True,True,True,True,True,True,True,-
UGC06917,179.1105,50.4287,SBm,911,1,1178.4699,1,18.0000,2.5000,Average Cluster Distance,SPARC,0.3090,0.2520,0.0880,0.0590,0.0330,True,True,True,True,True,True,True,-
UGC06923,179.2060,53.1604,Im:,1087,1,773.0787,1,18.0000,2.5000,Average Cluster Distance,SPARC,0.2550,0.2080,0.0850,0.0570,0.0320,False,False,True,True,True,True,True,Light_symmetry
UGC06930,179.3223,49.2831,SAB(s)d,777,1,930.4035,1,18.0000,2.5000,Average Cluster Distance,SPARC,0.5770,0.4800,0.0960,0.0650,0.0360,True,True,True,True,True,True,True,-
UGC06934,179.3826,-1.2529,SA(r)cd: sp,5498,2,5691.3145,2,75.1158,0.2703,CosmicFlows-3,Mathewson96,0.4380,0.3610,0.0800,0.0540,0.0300,False,False,False,False,False,False,False,-
UGC06983,179.7887,52.7075,SB(rs)cd,1081,1,820.8190,1,18.0000,2.5000,Average Cluster Distance,SPARC,0.0950,0.0760,0.0850,0.0570,0.0320,False,False,True,True,True,True,True,-
UGC07082,181.3839,51.5046,Sb,8513,4,8715.4205,4,116.0360,0.2754,CosmicFlows-3,Courteau97,0.4920,0.4070,0.0780,0.0530,0.0300,True,True,True,True,True,True,True,-
UGC07089,181.4906,43.1433,Sdm:,770,1,827.4311,1,18.0000,2.5000,Average Cluster Distance,SPARC,0.1480,0.1200,0.0490,0.0330,0.0180,True,True,True,True,True,True,True,-
UGC07125,182.1764,36.8028,Sdm,1069,2,1336.0655,2,18.7539,0.2967,CosmicFlows-3,SPARC,0.1270,0.1020,0.0810,0.0540,0.0300,True,True,True,True,True,True,True,-
UGC07145,182.4625,38.2186,Scd:,6640,6,6554.4563,6,92.5620,0.3579,CosmicFlows-3,Courteau97,0.2230,0.1810,0.0750,0.0500,0.0280,True,True,True,True,True,True,True,-
UGC07358,184.8010,49.3547,Scd: HII,3647,3,3279.8020,3,58.1960,0.2307,CosmicFlows-3,Courteau97,0.2010,0.1630,0.0670,0.0450,0.0250,True,True,True,True,True,True,True,-
UGC07464,185.9233,2.9613,Sb(f),7533,2,7699.1197,2,111.1140,0.3035,CosmicFlows-3,Mathewson96,0.1800,0.1460,0.0630,0.0420,0.0240,True,True,True,True,True,True,True,-
UGC07516,186.4446,4.5099,Scd:,5379,2,5065.7512,2,73.5570,0.2700,CosmicFlows-3,Mathewson96,0.1690,0.1370,0.0610,0.0410,0.0230,True,True,True,True,True,True,True,-
UGC07559,186.7715,37.1426,IBm,219,2,-46.0260,2,4.9700,0.2500,Tip of the Red Giant Branch,SPARC,0.1370,0.1110,0.0460,0.0310,0.0170,True,True,True,True,True,True,True,-
UGC07577,186.9204,43.4956,Im,195,2,-49.3705,2,2.5900,0.1300,Tip of the Red Giant Branch,SPARC,0.1910,0.1550,0.0660,0.0440,0.0250,True,True,True,True,True,True,True,-
UGC07608,187.1842,43.2241,Im,536,2,216.2461,2,9.8746,0.3367,CosmicFlows-3,SPARC,0.1590,0.1280,0.0550,0.0370,0.0210,True,True,True,True,True,True,True,-
UGC07644,187.5863,3.7401,Scd(f),4219,2,4388.9619,2,56.4326,0.1789,CosmicFlows-3,Mathewson96,0.2980,0.2430,0.0840,0.0560,0.0310,True,True,True,True,True,True,True,-
UGC07690,188.1120,42.7041,Im: HII,538,4,282.0822,4,7.4639,0.2944,CosmicFlows-3,SPARC,0.2770,0.2260,0.0940,0.0630,0.0360,True,True,True,True,True,True,True,-
UGC07823,189.8900,47.6233,Scd:,7270,5,7321.0203,5,98.8974,0.2759,CosmicFlows-3,Courteau97,0.1800,0.1460,0.0640,0.0430,0.0240,True,True,True,True,True,True,True,-
UGC07883,190.7386,-1.2294,SA(s)cd: sp,3210,1,2955.5653,1,47.6441,0.2427,CosmicFlows-3,Mathewson96,0.3950,0.3250,0.1280,0.0860,0.0480,False,False,True,True,True,True,True,-
UGC07963,191.9708,-1.1859,Sd(f),7024,5,6811.6817,5,97.9750,0.5475,CosmicFlows-3,Mathewson96,0.2660,0.2170,0.0790,0.0530,0.0300,True,True,True,True,True,True,True,-
UGC07978,192.4036,30.8455,Scd:,8078,1,7795.7669,1,112.1842,0.3988,CosmicFlows-3,Courteau97,0.3950,0.3250,0.0560,0.0370,0.0210,True,True,True,True,True,True,True,-
UGC08143,195.4076,54.3904,Sbc,9033,4,8889.7335,4,120.0386,0.2704,CosmicFlows-3,Courteau97,0.2230,0.1810,0.0650,0.0440,0.0240,False,False,True,True,True,True,True,-
UGC08161,195.8712,26.5505,Sb HII,6676,1,6420.8316,1,88.7885,0.4036,CosmicFlows-3,Courteau97,0.1160,0.0940,0.0410,0.0270,0.0150,True,True,True,True,True,True,True,-
UGC08238,197.4212,-1.0483,Sd NLAGN,7312,5,7096.3927,5,103.7628,0.2692,CosmicFlows-3,Mathewson96,0.1800,0.1460,0.0930,0.0630,0.0350,True,True,True,True,True,True,True,-
UGC08255,197.7355,11.4774,Scd:,3365,1,3085.6733,1,49.9109,0.2422,CosmicFlows-3,Mathewson96,0.0950,0.0760,0.0840,0.0560,0.0310,True,True,True,True,True,True,True,-
UGC08306,198.3934,15.9921,Sb,6775,3,7114.1584,3,84.3575,0.3479,CosmicFlows-3,Mathewson96,0.2010,0.1630,0.0880,0.0590,0.0330,True,True,True,True,True,True,True,-
UGC08320,198.6165,45.9192,IBm,192,1,473.5377,1,4.2500,0.2100,Tip of the Red Giant Branch,SPARC,0.1370,0.1110,0.0490,0.0330,0.0180,True,True,True,True,True,True,True,-
UGC08333,198.9746,25.4355,Im:,941,2,879.0780,2,20.2000,0.3495,CosmicFlows-3,SPARC,0.3840,0.3160,0.0480,0.0320,0.0180,True,True,True,True,True,True,True,-
UGC08451,201.7247,32.1932,SAc,5279,2,5152.5966,2,69.9798,0.2573,CosmicFlows-3,Courteau97,0.1160,0.0940,0.0390,0.0260,0.0150,True,True,True,True,True,True,True,-
UGC08707,206.5116,55.7154,Sbc,11987,4,12162.5441,4,153.4077,0.2618,CosmicFlows-3,Courteau97,0.0950,0.0760,0.0330,0.0220,0.0120,True,True,True,True,True,True,True,-
UGC08787,208.2088,2.2637,Sbc: sp LLIRG,4352,3,4075.1971,3,59.3339,0.2324,CosmicFlows-3,Mathewson96,0.3950,0.3250,0.0960,0.0650,0.0360,True,True,True,True,True,True,True,-
UGC08844,208.9979,-1.2617,SB(s)bc:,7356,3,7490.6137,3,97.3858,0.4018,CosmicFlows-3,Mathewson96,1.7450,1.5510,0.1540,0.1030,0.0580,True,True,True,True,True,True,True,-
UGC08895,209.6861,2.4567,Sd(f),7211,2,6964.0075,2,93.3631,0.2652,CosmicFlows-3,Mathewson96,0.5670,0.4710,0.1070,0.0720,0.0400,True,True,True,True,True,True,True,Light_symmetry
UGC08902,209.7615,15.5657,Sb:,7672,2,7903.1478,2,101.7207,0.4373,CosmicFlows-3,Courteau97,0.2120,0.1720,0.0720,0.0480,0.0270,True,True,True,True,True,True,True,-
UGC08924,210.1907,2.0220,Scd(f),3597,1,3577.0871,1,51.3254,0.2417,CosmicFlows-3,Mathewson96,0.6520,0.5440,0.1110,0.0750,0.0420,False,False,True,True,True,True,True,-
UGC08927,210.2937,7.4821,Sbc,7113,10,7375.6864,10,89.4488,0.2752,CosmicFlows-3,Courteau97,0.4270,0.3520,0.0860,0.0580,0.0330,True,True,True,True,True,True,True,-
UGC08948,210.6372,9.0797,SBb,6015,3,6065.6864,3,79.0162,0.1916,CosmicFlows-3,Courteau97,0.0950,0.0760,0.0910,0.0610,0.0340,False,False,True,True,True,True,True,-
UGC08951,210.7121,8.7798,Scd:,5873,4,6050.5651,4,76.5726,0.1980,CosmicFlows-3,Mathewson96,0.1910,0.1550,0.0800,0.0540,0.0300,False,False,True,True,True,True,True,-
UGC08994,211.2193,-0.6113,SAB(s)bc pec:,7414,2,7712.1149,2,90.9413,0.3700,CosmicFlows-3,Mathewson96,1.3160,1.1390,0.1550,0.1040,0.0580,True,True,True,True,True,True,True,-
UGC09019,211.5627,20.1412,Sbc,11125,2,11452.1527,2,146.2922,0.2305,CosmicFlows-3,Courteau97,0.4160,0.3430,0.1100,0.0740,0.0410,True,True,True,True,True,True,True,-
UGC09023,211.7128,9.3212,Scd:,7203,2,7428.5587,2,91.0150,0.2743,CosmicFlows-3,Courteau97/Mathewson96,0.2770,0.2260,0.0950,0.0640,0.0360,True,True,True,True,True,True,True,-
UGC09037,212.1215,7.0579,Scd:,5940,2,5986.0819,2,76.7247,0.2415,CosmicFlows-3,SPARC/Mathewson96,0.2980,0.2430,0.0830,0.0560,0.0310,True,True,True,True,True,True,True,-
UGC09054,212.4525,9.8585,SB?,7233,2,7568.8804,2,89.3955,0.2499,CosmicFlows-3,Mathewson96,0.2230,0.1810,0.0760,0.0510,0.0290,True,True,True,True,True,True,True,-
UGC09121,213.7989,15.7421,Sbc,5310,3,5043.4440,3,70.9281,0.2863,CosmicFlows-3,Courteau97/Mathewson96,0.1910,0.1550,0.0660,0.0450,0.0250,True,True,True,True,True,True,True,-
UGC09195,215.3805,23.9483,Sb,14966,3,15240.0663,3,191.2996,0.2574,CosmicFlows-3,Courteau97,0.0950,0.0760,0.0720,0.0480,0.0270,True,True,True,True,True,True,True,-
UGC09215,215.8630,1.7263,SB(s)d,1397,1,1166.0462,1,24.0560,0.3362,CosmicFlows-3,Mathewson96,0.4810,0.3980,0.1040,0.0700,0.0390,True,True,True,True,True,True,True,FFT_coefficients
UGC09244NOTES01,216.5442,5.2565,S,8504,2,8857.5176,2,112.0260,0.2642,CosmicFlows-3,Mathewson96,0.4810,0.3980,0.0890,0.0600,0.0340,True,True,True,True,True,True,True,-
UGC09246,216.6276,5.9764,S?,7696,3,8000.6081,3,93.3876,0.2885,CosmicFlows-3,Mathewson96,0.5670,0.4710,0.0970,0.0650,0.0360,False,False,True,True,True,True,True,-
UGC09309,217.4105,10.5841,Sbc,10176,3,9848.2512,3,138.5600,0.2537,CosmicFlows-3,Courteau97,0.5670,0.4710,0.1450,0.0980,0.0550,True,True,True,True,True,True,True,-
UGC09338,217.7987,5.3073,Sb,8237,3,8487.9232,3,106.4846,0.5453,CosmicFlows-3,Mathewson96,0.4380,0.3610,0.1120,0.0750,0.0420,True,True,True,True,True,True,True,-
UGC09410,219.3079,8.6460,-,8415,3,8785.2406,3,102.6601,0.2476,CosmicFlows-3,Courteau97,0.2660,0.2170,0.1150,0.0770,0.0430,True,True,True,True,True,True,True,-
UGC09479,220.6360,4.4305,Sb,8166,3,7915.5493,3,102.0266,0.3155,CosmicFlows-3,Courteau97,1.2810,1.1070,0.1040,0.0700,0.0390,True,True,True,True,True,True,True,-
UGC09598,223.7877,43.8186,Scd:,5568,4,5386.8832,4,76.9785,0.2608,CosmicFlows-3,Courteau97,0.3950,0.3250,0.0760,0.0510,0.0290,True,True,True,True,True,True,True,-
UGC09701,226.4042,31.1638,Scd:,10020,4,9656.9944,4,133.8866,0.2778,CosmicFlows-3,Courteau97,0.2660,0.2170,0.0670,0.0450,0.0250,True,True,True,True,True,True,True,-
UGC09718,226.7672,21.2107,Sb,12139,3,12271.8664,3,159.4797,0.2502,CosmicFlows-3,Courteau97,1.2100,1.0410,0.1530,0.1030,0.0580,True,True,True,True,True,True,True,-
UGC09757,227.9056,5.3976,Sbc,12032,4,12009.3898,4,158.0363,0.2514,CosmicFlows-3,Courteau97,0.8600,0.7270,0.1440,0.0970,0.0540,True,True,True,True,True,True,True,-
UGC09800,229.0039,54.4823,Sb,11900,4,12221.1958,4,152.0047,0.2778,CosmicFlows-3,Courteau97,0.1370,0.1110,0.0590,0.0390,0.0220,True,True,True,True,True,True,True,-
UGC09950,233.3228,82.2294,Sbc,6651,55,6940.2467,55,90.0366,0.6923,CosmicFlows-3,Courteau97,1.7270,1.5320,0.2050,0.1380,0.0770,True,True,True,True,True,True,True,-
UGC09992,235.4494,67.2543,Im,427,5,161.5832,5,5.6410,0.2983,CosmicFlows-3,SPARC,0.8600,0.7270,0.1190,0.0800,0.0450,True,True,True,True,True,True,True,-
UGC10011,236.3400,25.4437,Sbc,9988,6,10184.2546,6,119.0423,0.3215,CosmicFlows-3,Courteau97,1.5350,1.3450,0.1500,0.1010,0.0560,False,False,True,True,True,True,True,-
UGC10026,236.5737,10.7585,Scd:,5502,3,5826.6870,3,70.6202,0.2239,CosmicFlows-3,Courteau97,1.1730,1.0080,0.1890,0.1270,0.0710,True,True,True,True,True,True,True,-
UGC10062,237.7994,21.9426,Scd:,7789,4,7598.4088,4,94.2291,0.1994,CosmicFlows-3,Courteau97,1.5630,1.3710,0.1750,0.1180,0.0660,True,True,True,True,True,True,True,-
UGC10077,238.2752,13.2349,Sbc,10212,3,10509.2841,3,122.8022,0.3303,CosmicFlows-3,Courteau97,1.3500,1.1700,0.1580,0.1060,0.0590,True,True,True,True,True,True,True,-
UGC10224,242.2094,22.0426,Sbc,9404,3,9643.7208,3,108.9996,0.2487,CosmicFlows-3,Courteau97,1.5630,1.3710,0.3300,0.2220,0.1240,True,True,True,True,True,True,True,-
UGC10226,242.2526,35.7936,Sb,9066,3,9167.4310,3,104.5702,0.2227,CosmicFlows-3,Courteau97,0.1800,0.1460,0.0830,0.0550,0.0310,True,True,True,True,True,True,True,-
UGC10306,244.1815,0.2465,(R')SAB(s)b:,9190,2,9475.8650,2,111.8696,0.4325,CosmicFlows-3,Courteau97,1.1810,1.1400,0.3770,0.2530,0.1420,True,True,True,True,True,True,True,-
UGC10310,244.0764,47.0464,SB(s)m,716,1,998.8332,1,8.9756,0.2906,CosmicFlows-3,SPARC,0.1050,0.0850,0.0380,0.0260,0.0140,False,False,True,True,True,True,True,-
UGC10337,244.8692,7.2787,Sb,8756,3,8423.7739,3,107.6479,0.2642,CosmicFlows-3,Courteau97,1.7790,1.5860,0.2500,0.1680,0.0940,True,True,True,True,True,True,True,-
UGC10413,247.3630,21.3366,Scd:,2986,1,3317.0614,1,37.8313,0.3563,CosmicFlows-3,Courteau97,1.3830,1.2010,0.1430,0.0960,0.0540,False,False,True,True,True,True,True,-
UGC10456,248.5623,52.9411,Sb,8491,14,8195.8860,14,107.5682,0.2932,CosmicFlows-3,Courteau97,0.4810,0.3980,0.1150,0.0770,0.0430,False,False,True,True,True,True,True,-
UGC10522,250.5062,61.8377,Scd:,5512,79,5859.9382,79,71.1014,0.9423,CosmicFlows-3,Courteau97,0.0950,0.0760,0.1440,0.0970,0.0540,False,False,True,True,True,True,True,-
UGC10536,251.0252,62.0873,Sb,5584,12,5951.7402,12,70.8897,0.2647,CosmicFlows-3,Courteau97,0.0950,0.0760,0.1080,0.0720,0.0400,False,False,True,True,True,True,True,-
UGC10545,251.7207,34.4100,Sbc,9291,4,9559.4545,4,108.3990,0.2430,CosmicFlows-3,Courteau97,0.6520,0.5440,0.0740,0.0500,0.0280,True,True,True,True,True,True,True,-
UGC10655,254.9004,56.0694,Sbc,8600,44,8516.5607,44,109.8444,0.5789,CosmicFlows-3,Courteau97,0.1370,0.1110,0.0690,0.0470,0.0260,True,True,True,True,True,True,True,-
UGC10706,256.6188,38.3635,Sbc,8229,4,7971.7894,4,98.4938,0.2144,CosmicFlows-3,Courteau97,1.3160,1.1390,0.1390,0.0940,0.0520,True,True,True,True,True,True,True,-
UGC10721,257.1065,25.5174,Scd?,2920,1,3195.6057,1,37.5766,0.2635,CosmicFlows-3,Courteau97,1.6400,1.4460,0.1150,0.0770,0.0430,False,False,True,True,True,True,True,-
UGC10779,259.1274,6.4320,Sb,7020,4,6725.8696,4,85.2550,0.2751,CosmicFlows-3,Courteau97,1.3820,1.3120,0.5020,0.3380,0.1890,False,False,False,False,False,False,False,-
UGC10907,262.4966,77.3963,Sbc,1822,34,1536.3565,34,25.7105,0.5239,CosmicFlows-3,Courteau97,1.5350,1.3450,0.1380,0.0930,0.0520,True,True,True,True,True,True,True,-
UGC10909,263.6581,25.5685,Scd:,7634,1,7703.8171,1,94.4064,0.2097,CosmicFlows-3,Courteau97,1.7820,1.5880,0.2290,0.1540,0.0860,True,True,True,True,True,True,True,-
UGC11030,268.6398,2.8792,Sc:,1756,1,2059.4616,1,19.2581,0.2712,CosmicFlows-3,Courteau97,-34.9770,-32.6830,0.6260,0.4210,0.2350,False,False,False,False,False,False,False,-
UGC11038,267.9913,72.1474,Scd:,7558,20,7240.0807,20,99.8400,0.3490,CosmicFlows-3,Courteau97,1.5060,1.3170,0.1320,0.0890,0.0500,False,False,True,True,True,True,True,-
UGC11058,269.2293,32.6366,SB(s)b,4753,1,4486.3720,1,61.4374,0.3747,CosmicFlows-3,ShellFlow,1.7820,1.5880,0.1560,0.1050,0.0590,True,True,True,True,True,True,True,-
UGC11076,269.7157,34.0059,Sbc,7551,1,7606.1534,1,91.9732,0.2595,CosmicFlows-3,Courteau97,1.7820,1.5880,0.1530,0.1030,0.0580,True,True,True,True,True,True,True,-
UGC11116,270.9250,67.0517,Sb,8064,30,7839.9945,30,103.0777,0.4341,CosmicFlows-3,Courteau97,1.6630,1.4690,0.1560,0.1050,0.0580,True,True,True,True,True,True,True,-
UGC11118,271.4675,34.0183,Sb,7247,1,6983.2908,1,89.9448,0.2137,CosmicFlows-3,Courteau97,1.7650,1.5880,0.2000,0.1340,0.0750,True,True,True,True,True,True,True,-
UGC11252,277.1749,48.2432,Scd:,4961,5,4697.8320,5,60.7406,0.3406,CosmicFlows-3,Courteau97,1.7820,1.5880,0.2860,0.1920,0.1070,True,True,True,True,True,True,True,-
UGC11264,277.9419,31.0898,Sbc,4995,16,4718.7100,16,58.7775,0.3526,CosmicFlows-3,Courteau97,-1.4600,-1.2190,0.3860,0.2590,0.1450,False,False,False,False,False,False,False,-
UGC11322,280.1252,36.1249,Sbc,8563,15,8241.8275,15,107.6439,0.3125,CosmicFlows-3,Courteau97,1.7820,1.5880,0.2290,0.1540,0.0860,False,False,False,False,False,False,False,-
UGC11373,282.8664,58.0828,Sb,8706,44,8526.9095,44,111.1435,0.5888,CosmicFlows-3,Courteau97,1.7820,1.5880,0.1810,0.1220,0.0680,True,True,True,True,True,True,True,-
UGC11412,287.6949,52.1494,Sbc,8138,36,7792.8984,36,106.9501,0.5333,CosmicFlows-3,Courteau97,1.7820,1.5880,0.2770,0.1860,0.1040,False,True,True,True,True,True,True,FFT_coefficients
UGC11455,292.4844,72.1128,Sc,5393,3,5155.5801,3,70.3790,0.2931,CosmicFlows-3,SPARC,-1.3240,-1.0960,0.6460,0.4340,0.2430,False,False,False,False,False,False,False,-
UGC11555,306.3001,5.2631,SA(s)bc,4844,1,5201.9399,1,50.5424,0.2728,CosmicFlows-3,Courteau97,0.6570,0.6820,0.2870,0.1930,0.1080,False,False,False,False,False,False,False,-
UGC11557,306.0029,60.1947,SAB(s)dm,1388,1,1278.6144,1,19.0390,0.2167,CosmicFlows-3,SPARC,-102.2300,-97.1160,0.7650,0.5140,0.2880,False,False,False,False,False,False,False,-
UGC11606,309.9409,1.0701,Scd:,7978,21,8247.3117,21,98.6824,0.3766,CosmicFlows-3,Courteau97,1.0040,0.9860,0.3330,0.2240,0.1250,True,True,True,True,True,True,True,-
UGC11635,310.8742,80.1561,Sbc,4798,2,4868.6260,2,58.6956,0.2695,CosmicFlows-3,Courteau97,1.1240,1.0910,0.5080,0.3420,0.1910,False,False,False,False,False,False,False,-
UGC11738,319.2419,83.8213,Sbc,4237,6,3917.2514,6,53.7859,0.2151,CosmicFlows-3,Courteau97,1.6430,1.5310,0.4090,0.2750,0.1540,False,False,False,False,False,False,False,-
UGC11765,323.3882,8.7725,Sb,6685,2,6956.7556,2,82.4839,0.2429,CosmicFlows-3,Courteau97,1.3160,1.1390,0.1280,0.0860,0.0480,True,True,True,True,True,True,True,-
UGC11789,325.2503,1.3351,Sb,8918,6,9197.4855,6,109.4028,0.3975,CosmicFlows-3,Courteau97,1.6860,1.4910,0.1560,0.1050,0.0590,True,True,True,True,True,True,True,-
UGC11809,326.6587,8.2946,Sb,10887,3,10599.5548,3,139.5318,0.2190,CosmicFlows-3,Courteau97,1.7630,1.5690,0.2440,0.1640,0.0920,True,True,True,True,True,True,True,-
UGC11820,327.3683,14.2311,Sm,1100,1,1439.5115,1,10.9388,0.2065,CosmicFlows-3,SPARC,1.4260,1.3500,0.3810,0.2560,0.1430,True,True,True,True,True,True,True,-
UGC11846,328.6884,6.4216,Sbc,8493,6,8847.7414,6,101.2105,0.2712,CosmicFlows-3,Courteau97,1.7450,1.5510,0.2330,0.1570,0.0880,True,True,True,True,True,True,True,-
UGC11867,329.7247,-1.9893,Sbc,4859,5,5113.9881,5,57.1860,0.2721,CosmicFlows-3,Courteau97,1.7820,1.5880,0.5030,0.3380,0.1890,True,True,True,True,True,True,True,-
UGC11957,333.6211,5.0312,Sbc,8414,3,8063.3275,3,106.8032,0.3608,CosmicFlows-3,Courteau97,1.7820,1.5880,0.3390,0.2280,0.1270,True,True,True,True,True,True,True,-
UGC12021,336.0484,6.0036,Sb,4473,1,4821.1013,1,50.0062,0.2580,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.3600,0.2420,0.1350,False,False,True,True,True,True,True,-
UGC12052,337.2925,38.5316,Scd:,59.0139,6.8491,321.6576,6.8491,4.4063,0.0938,Hubble Flow (H0=73),Courteau97,0.3300,0.3920,0.4350,0.2920,0.1630,False,False,False,False,False,False,False,-
UGC12072,338.1523,23.9318,S?,7454,3,7429.9065,3,97.1142,0.2962,CosmicFlows-3,Mathewson96,1.7070,1.5120,0.1580,0.1060,0.0600,True,True,True,True,True,True,True,-
UGC12093,338.7058,18.6385,Scd:,8327,3,8210.8557,3,102.4614,0.4425,CosmicFlows-3,Courteau97,1.5060,1.3170,0.1750,0.1170,0.0660,True,True,True,True,True,True,True,-
UGC12123,339.4727,25.1933,SBcd?,4082,1,4282.9668,1,43.1020,0.2614,CosmicFlows-3,Mathewson96,1.3160,1.1390,0.1480,0.0990,0.0550,True,True,True,True,True,True,True,Light_symmetry;initial_fit_compare
UGC12133,339.8833,8.6129,Sc,7423,2,7761.6368,2,88.6640,0.2419,CosmicFlows-3,Mathewson96,1.7650,1.5880,0.3890,0.2620,0.1460,False,False,True,True,True,True,True,-
UGC12134,339.9061,11.7699,Sbc,7346,1,7027.4316,1,90.2343,0.2055,CosmicFlows-3,Courteau97,1.1730,1.0080,0.1770,0.1190,0.0670,True,True,True,True,True,True,True,-
UGC12172,340.9873,7.3906,Scd:,7570,2,7424.1174,2,95.4452,0.2916,CosmicFlows-3,Courteau97,1.7820,1.5880,0.4450,0.2990,0.1670,True,True,True,True,True,True,True,-
UGC12173,340.9667,38.3769,SAB(rs)c,4777,4,4953.0503,4,51.6769,0.2695,CosmicFlows-3,Courteau97,-2.5080,-2.1740,0.4090,0.2750,0.1540,False,False,False,False,False,False,False,-
UGC12200,342.3347,19.2890,Sb,9703,8,9659.5233,8,127.3596,0.1942,CosmicFlows-3,Courteau97,1.7820,1.5880,0.2180,0.1470,0.0820,True,True,True,True,True,True,True,-
UGC12221,342.6066,82.8770,SA(s)d,2057,10,2277.8804,10,24.6274,0.2721,CosmicFlows-3,Courteau97,-6.0420,-5.4290,0.9430,0.6340,0.3540,False,False,False,False,False,False,False,-
UGC12234,343.4202,33.7091,Sbc,6300,1,6622.6552,1,76.6533,0.3345,CosmicFlows-3,Courteau97,1.6720,1.5540,0.2590,0.1740,0.0980,True,True,True,True,True,True,True,FFT_coefficients;Light_symmetry
UGC12290,344.9063,24.8477,Sbc,7285,2,7497.6269,2,87.5164,0.2636,CosmicFlows-3,Mathewson96,1.4770,1.2890,0.5020,0.3370,0.1890,False,False,True,True,True,True,True,Light_symmetry
UGC12296,345.0741,19.1260,Scd:,10211,3,10390.0452,3,130.3984,0.2105,CosmicFlows-3,Courteau97,1.3160,1.1390,0.2410,0.1620,0.0910,True,True,True,True,True,True,True,-
UGC12304,345.2845,5.6544,Sc,3470,4,3438.9956,4,43.4137,0.2590,CosmicFlows-3,Courteau97/Mathewson96,1.7450,1.5510,0.2050,0.1380,0.0770,True,True,True,True,True,True,True,FFT_coefficients;Light_symmetry
UGC12354,346.4852,14.3577,Scd:,3897,2,4041.5691,2,44.1814,0.2217,CosmicFlows-3,Courteau97,1.7070,1.5120,0.7470,0.5020,0.2810,True,True,True,True,True,True,True,-
UGC12370,346.7763,9.9608,Sc,4895,2,4683.1094,2,59.0160,0.2814,CosmicFlows-3,Courteau97/Mathewson96,1.0980,0.9400,0.1730,0.1160,0.0650,False,False,True,True,True,True,True,-
UGC12382,346.9791,5.1611,Scd,3497,4,3778.0508,4,40.1578,0.2327,CosmicFlows-3,Mathewson96,1.5630,1.3710,0.2170,0.1460,0.0820,True,True,True,True,True,True,True,-
UGC12421,347.9602,77.5791,Scd:,4053,4,3794.6523,4,51.7853,0.2033,CosmicFlows-3,Courteau97,-73.2000,-69.2080,0.7000,0.4710,0.2630,False,False,False,False,False,False,False,-
UGC12423,348.3049,6.4303,Sc,4861,2,5104.0833,2,59.0988,0.2588,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.3490,0.2350,0.1310,True,True,True,True,True,True,True,Light_symmetry
UGC12494,349.7192,6.8772,SABd,4193,3,4559.5979,3,46.9139,0.2726,CosmicFlows-3,Courteau97/Mathewson96,1.7270,1.5320,0.3390,0.2280,0.1280,True,True,True,True,True,True,True,-
