galaxy,source,log_gbar,log_gobs,log_res,sigma_log_gobs,R_kpc,env_dense,logMh
211029/F1319,Vogt2004,-10.057984,-10.0286,-0.21151,0.15,8.972179,dense,14.8
6911/098-008,Vogt2004,-10.088743,-10.020557,-0.182527,0.15,9.027735,dense,14.8
6928/N3987,Vogt2004,-10.542798,-9.718889,0.41112,0.15,11.379807,dense,14.8
7315/N4237,Vogt2004,-10.307535,-10.25063,-0.268173,0.15,7.566373,dense,14.9
7724/I3516,Vogt2004,-10.09212,-10.016573,-0.176254,0.15,9.055385,dense,15.0
7791/I3598,Vogt2004,-9.859362,-9.729028,-0.051356,0.15,11.29159,dense,15.0
220864/N4585,Vogt2004,-10.094086,-10.081249,-0.239599,0.15,8.616844,dense,15.0
7845/159-055,Vogt2004,-10.359271,-10.131385,-0.115843,0.15,8.291562,dense,15.0
7877,Vogt2004,-10.454189,-10.070373,0.004908,0.15,8.689074,dense,15.0
7955/M+530080,Vogt2004,-10.058627,-9.968722,-0.151192,0.15,9.394147,dense,15.0
8004/159-096,Vogt2004,-10.287705,-10.170434,-0.20076,0.15,8.046738,dense,15.0
8013/159-099,Vogt2004,-10.029157,-10.020557,-0.223243,0.15,9.027735,dense,15.0
8017/159-102,Vogt2004,-9.714466,-9.710145,-0.139159,0.15,11.456439,dense,15.0
221147/160-031,Vogt2004,-10.004089,-9.991252,-0.211258,0.15,9.233093,dense,15.0
221149/160-034,Vogt2004,-10.055932,-10.030626,-0.214938,0.15,8.958236,dense,15.0
8069/160-038,Vogt2004,-9.981023,-9.972423,-0.208467,0.15,9.367497,dense,15.0
221174/I837,Vogt2004,-10.161062,-10.074702,-0.188081,0.15,8.660254,dense,15.0
8082/N4848,Vogt2004,-10.106736,-9.871208,-0.021005,0.15,10.124228,dense,15.0
221206/160-058,Vogt2004,-10.250782,-10.217358,-0.271642,0.15,7.762087,dense,15.0
8096/I3949,Vogt2004,-10.003494,-9.920708,-0.141127,0.15,9.746794,dense,15.0
8108/N4892,Vogt2004,-9.886376,-9.837158,-0.140076,0.15,10.392305,dense,15.0
221402,Vogt2004,-10.2371,-10.220067,-0.28328,0.15,7.745967,dense,15.0
221406/I4040,Vogt2004,-10.216818,-10.203981,-0.280486,0.15,7.842194,dense,15.0
8118/I842,Vogt2004,-10.042452,-9.97057,-0.164116,0.15,9.380832,dense,15.0
221409,Vogt2004,-11.097704,-10.273795,0.180654,0.15,7.433034,dense,15.0
8128/N4911,Vogt2004,-10.097441,-10.036743,-0.192822,0.15,8.916277,dense,15.0
8140/I4088,Vogt2004,-9.858129,-9.775343,-0.098561,0.15,10.897247,dense,15.0
221460/160-107,Vogt2004,-10.283379,-10.193474,-0.226596,0.15,7.905694,dense,15.0
8161/160-121,Vogt2004,-10.214502,-10.032659,-0.110685,0.15,8.944272,dense,15.0
8194/N4966,Vogt2004,-10.736101,-9.912193,0.334093,0.15,9.810708,dense,15.0
230082/160-139,Vogt2004,-10.575046,-10.425827,-0.276135,0.15,6.614378,dense,15.0
8220/I4202,Vogt2004,-9.785819,-9.717633,-0.093557,0.15,11.390786,dense,15.0
8229/160-148,Vogt2004,-10.198371,-10.049152,-0.137801,0.15,8.831761,dense,15.0
8244/M+531146,Vogt2004,-10.308281,-10.270854,-0.287917,0.15,7.449832,dense,15.0
8328,Vogt2004,-10.505802,-10.285694,-0.178418,0.15,7.36546,dense,15.0
8337/N5056,Vogt2004,-10.286337,-10.053341,-0.084551,0.15,8.803408,dense,15.0
8356/N5065,Vogt2004,-10.343161,-10.190873,-0.185593,0.15,7.92149,dense,15.0
8460/N5159,Vogt2004,-10.202432,-10.119647,-0.205618,0.15,8.3666,field,11.0
8488/N5185,Vogt2004,-9.795789,-9.637427,-0.006019,0.15,12.114041,field,11.0
8705/132-006,Vogt2004,-10.183929,-9.931076,-0.029271,0.15,9.66954,field,11.0
8943/N5417,Vogt2004,-9.8189,-9.672772,-0.024449,0.15,11.789826,field,11.0
250443/049-108,Vogt2004,-10.879355,-10.055446,0.274604,0.15,8.789198,dense,14.3
9807/077-062,Vogt2004,-10.688792,-9.864883,0.35331,0.15,10.173495,dense,14.3
250472/049-127,Vogt2004,-10.950573,-10.126664,0.244365,0.15,8.321658,dense,14.3
250632/049-151,Vogt2004,-11.049427,-10.225518,0.201732,0.15,7.713624,dense,14.3
250704/077-116,Vogt2004,-10.918453,-10.094544,0.258054,0.15,8.529361,dense,14.3
250740/077-119,Vogt2004,-10.805678,-9.98177,0.305434,0.15,9.300538,dense,14.3
9838/049-158,Vogt2004,-10.532814,-9.708905,0.414985,0.15,11.467345,dense,14.3
9844/049-162,Vogt2004,-10.658058,-9.834149,0.365673,0.15,10.416333,dense,14.3
250803/077-126,Vogt2004,-10.78895,-9.965041,0.312366,0.15,9.420722,dense,14.3
250896/077-135,Vogt2004,-10.714468,-9.890559,0.342908,0.15,9.974969,dense,14.3
251371/108-018,Vogt2004,-10.134358,-10.117324,-0.248543,0.15,8.381527,dense,14.5
251744/108-023,Vogt2004,-11.041267,-10.217358,0.205279,0.15,7.762087,dense,14.5
251400/108-031,Vogt2004,-9.996257,-9.885667,-0.111108,0.15,10.012492,dense,14.5
10121/108-036,Vogt2004,-10.817074,-9.993165,0.300697,0.15,9.219544,dense,14.5
251424/108-037,Vogt2004,-10.522981,-9.699072,0.41878,0.15,11.55422,dense,14.5
251503,Vogt2004,-10.945886,-10.121977,0.246367,0.15,8.351647,dense,14.5
251434/I1155,Vogt2004,-11.146662,-10.322753,0.159117,0.15,7.158911,dense,14.5
251436/108-043,Vogt2004,-11.080254,-10.256345,0.188291,0.15,7.53326,dense,14.5
251445/I1157,Vogt2004,-10.941233,-10.117324,0.248354,0.15,8.381527,dense,14.5
251509,Vogt2004,-10.77264,-9.948732,0.319099,0.15,9.539392,dense,14.5
10131/F1975,Vogt2004,-10.133716,-9.943385,-0.075034,0.15,9.578622,dense,14.5
251510,Vogt2004,-10.763753,-9.939844,0.322758,0.15,9.604686,dense,14.5
10166/223-033,Vogt2004,-10.061351,-9.993165,-0.173774,0.15,9.219544,dense,14.8
10165/N6040B,Vogt2004,-10.58568,-9.761771,0.394385,0.15,11.011358,dense,14.5
260091/108-098,Vogt2004,-10.150791,-10.133758,-0.253984,0.15,8.276473,dense,14.5
260112/108-108,Vogt2004,-10.397647,-10.273795,-0.233956,0.15,7.433034,dense,14.5
260116/108-107a,Vogt2004,-10.084173,-9.893841,-0.058912,0.15,9.949874,dense,14.2
260953,Vogt2004,-10.699901,-9.875992,0.348818,0.15,10.087121,dense,14.2
10177/N6045,Vogt2004,-10.341178,-9.682213,0.321801,0.15,11.7047,dense,14.5
10180/I1173,Vogt2004,-10.79819,-9.974282,0.30854,0.15,9.354143,dense,14.5
260146,Vogt2004,-10.846467,-10.022559,0.288425,0.15,9.013878,dense,14.5
10190,Vogt2004,-10.390328,-10.175484,-0.140263,0.15,8.01561,dense,14.5
10192/260184,Vogt2004,-10.736101,-9.912193,0.334093,0.15,9.810708,dense,14.5
10193/108-132N,Vogt2004,-10.547848,-9.723939,0.40916,0.15,11.335784,dense,14.2
10195/I1190,Vogt2004,-9.892536,-9.696637,0.004851,0.15,11.575837,dense,14.5
260208/108-140,Vogt2004,-10.659561,-9.835652,0.36507,0.15,10.404326,dense,14.5
260226/I1192,Vogt2004,-10.468028,-9.644119,0.439774,0.15,12.051971,dense,14.5
260245,Vogt2004,-11.130963,-10.307055,0.16604,0.15,7.245688,dense,14.5
260246/108-155,Vogt2004,-11.012192,-10.188283,0.217876,0.15,7.937254,dense,14.2
260274/108-157,Vogt2004,-10.578998,-9.75509,0.397007,0.15,11.067972,dense,14.2
260284/108-158,Vogt2004,-9.891054,-9.834149,-0.133721,0.15,10.416333,dense,14.2
260302/108-163,Vogt2004,-10.113007,-9.966879,-0.112447,0.15,9.407444,dense,14.5
10287/079-083,Vogt2004,-10.235221,-10.108116,-0.172559,0.15,8.440972,dense,14.2
260350/167-056,Vogt2004,-10.058627,-9.968722,-0.151192,0.15,9.394147,dense,13.5
10362/224-008,Vogt2004,-9.969453,-9.85551,-0.099637,0.15,10.246951,dense,14.8
260481/224-011,Vogt2004,-10.236666,-10.096787,-0.160284,0.15,8.514693,dense,14.3
260502/M+734020,Vogt2004,-10.024203,-9.952321,-0.15842,0.15,9.513149,dense,14.3
260506/N6145,Vogt2004,-9.94916,-9.936323,-0.194688,0.15,9.63068,dense,14.3
260513/N6150A,Vogt2004,-10.754985,-9.931076,0.32636,0.15,9.66954,dense,14.3
10389,Vogt2004,-10.254211,-9.998939,-0.050989,0.15,9.17878,dense,14.8
260532,Vogt2004,-10.879355,-10.055446,0.274604,0.15,8.789198,dense,14.8
260538/224-028,Vogt2004,-10.064187,-9.974282,-0.152955,0.15,9.354143,dense,14.8
260543,Vogt2004,-10.452242,-10.355332,-0.281264,0.15,6.98212,dense,14.8
260927,Vogt2004,-10.035957,-9.877595,-0.075602,0.15,10.074721,dense,14.3
260561/224-036,Vogt2004,-10.715196,-10.604606,-0.370707,0.15,5.766281,dense,14.8
260572,Vogt2004,-10.754985,-9.931076,0.32636,0.15,9.66954,dense,14.8
260571/224-037,Vogt2004,-11.776151,-10.952242,-0.129155,0.15,4.41588,dense,14.3
260599,Vogt2004,-11.793072,-10.969163,-0.13713,0.15,4.358899,dense,14.8
10415/224-046,Vogt2004,-11.112562,-11.091373,-0.628585,0.15,3.968627,dense,14.3
260928,Vogt2004,-11.014782,-10.190873,0.216756,0.15,7.92149,dense,14.3
260929,Vogt2004,-10.026181,-10.000875,-0.205611,0.15,9.165151,dense,14.3
260622/M+734081,Vogt2004,-9.917417,-9.908817,-0.189611,0.15,9.836158,dense,14.3
260586,Vogt2004,-10.547848,-9.723939,0.40916,0.15,11.335784,dense,14.8
260930,Vogt2004,-10.476987,-10.13853,-0.049075,0.15,8.246211,dense,14.8
10417,Vogt2004,-10.218518,-9.900455,0.024157,0.15,9.899495,dense,14.3
10420/224-048,Vogt2004,-10.472945,-10.11501,-0.028063,0.15,8.396428,dense,14.8
10423/M+734088,Vogt2004,-10.037919,-10.012613,-0.209272,0.15,9.082951,dense,14.3
260640/224-055,Vogt2004,-9.711095,-9.685789,-0.117339,0.15,11.672618,dense,14.8
260642,Vogt2004,-11.479435,-10.655526,0.009006,0.15,5.545268,dense,14.8
10432,Vogt2004,-10.172868,-10.090082,-0.195612,0.15,8.558621,dense,14.3
10427/224-054,Vogt2004,-11.697568,-10.87366,-0.092242,0.15,4.690416,dense,14.3
260934/F2041,Vogt2004,-9.964637,-9.749793,0.002708,0.15,11.113055,dense,14.8
260659/N6184,Vogt2004,-10.211906,-9.837158,0.083109,0.15,10.392305,dense,14.3
10450,Vogt2004,-10.244194,-10.076877,-0.135457,0.15,8.645808,dense,14.8
10459/F2048,Vogt2004,-9.890469,-9.814922,-0.114912,0.15,10.571187,dense,14.3
10469/N6195,Vogt2004,-9.799279,-9.773973,-0.140004,0.15,10.908712,dense,14.8
10485,Vogt2004,-10.099174,-9.829662,0.015432,0.15,10.452272,dense,14.8
10488/224-080,Vogt2004,-9.741472,-9.732872,-0.141664,0.15,11.25833,dense,14.8
260714/224-081,Vogt2004,-10.659561,-9.835652,0.36507,0.15,10.404326,dense,14.8
10504/197-003,Vogt2004,-9.78595,-9.740627,-0.116455,0.15,11.191515,field,11.0
10550,Vogt2004,-10.257122,-10.016573,-0.066728,0.15,9.055385,dense,14.8
10661,Vogt2004,-10.020521,-9.874393,-0.083033,0.15,10.099505,field,11.0
10716/F2111,Vogt2004,-10.123844,-9.936323,-0.074599,0.15,9.63068,field,11.0
10752/N6314,Vogt2004,-9.853201,-9.785015,-0.11179,0.15,10.816654,field,11.0
10826/I1255,Vogt2004,-9.826968,-9.716379,-0.062177,0.15,11.401754,field,11.0
10981/083-021,Vogt2004,-9.787077,-9.761771,-0.136769,0.15,11.011358,field,11.0
11091/199-034,Vogt2004,-10.338253,-10.273795,-0.271649,0.15,7.433034,field,11.0
11348/N6701,Vogt2004,-11.884977,-11.061068,-0.180603,0.15,4.062019,field,11.0
11413/280-019,Vogt2004,-11.08892,-10.265012,0.184501,0.15,7.483315,field,11.0
11429/N6792,Vogt2004,-9.756792,-9.670432,-0.067822,0.15,11.811012,field,11.0
11455/341-028,Vogt2004,-9.808439,-9.662311,-0.021631,0.15,11.884864,field,11.0
11579/M+052026,Vogt2004,-9.951603,-9.934569,-0.191216,0.15,9.643651,field,11.0
11633/N6969,Vogt2004,-9.976704,-9.792012,-0.031071,0.15,10.758717,field,11.0
11809/402-022,Vogt2004,-9.687204,-9.641881,-0.091472,0.15,12.072696,field,11.0
11810/I1401,Vogt2004,-10.042332,-9.997009,-0.190638,0.15,9.192388,field,11.0
12173/514-103,Vogt2004,-10.036907,-9.968722,-0.166076,0.15,9.394147,field,11.0
12631/476-054,Vogt2004,-9.816897,-9.779471,-0.132609,0.15,10.86278,dense,14.5
12678/476-072,Vogt2004,-9.889846,-9.740627,-0.041062,0.15,11.191515,dense,14.5
330564/476-075,Vogt2004,-10.103797,-10.070373,-0.222155,0.15,8.689074,dense,14.5
12701/M+555040,Vogt2004,-10.196189,-10.040853,-0.130943,0.15,8.888194,dense,14.5
330581,Vogt2004,-10.246126,-10.145755,-0.203075,0.15,8.20061,dense,14.5
330598/476-080,Vogt2004,-10.104635,-10.083446,-0.234662,0.15,8.602325,dense,14.5
330630/476-083,Vogt2004,-10.335241,-10.297814,-0.297593,0.15,7.29726,dense,14.5
330633,Vogt2004,-10.894282,-10.070373,0.268301,0.15,8.689074,dense,14.5
12712/N7718,Vogt2004,-10.041849,-9.829662,-0.023622,0.15,10.452272,dense,14.5
330712,Vogt2004,-10.507047,-10.348684,-0.240641,0.15,7.017834,dense,14.5
12721/476-098,Vogt2004,-10.124594,-9.884045,-0.021816,0.15,10.024969,dense,14.5
330721,Vogt2004,-10.14135,-10.124317,-0.250853,0.15,8.336666,dense,14.5
330765/476-111,Vogt2004,-9.86679,-9.76988,-0.086856,0.15,10.943034,dense,14.5
330768/476-112,Vogt2004,-9.979796,-9.875992,-0.112893,0.15,10.087121,dense,14.5
330778/476-116,Vogt2004,-9.968106,-9.888924,-0.133995,0.15,9.987492,dense,14.5
331095/F2526,Vogt2004,-10.357038,-10.30396,-0.289839,0.15,7.26292,dense,14.5
330781/476-117B,Vogt2004,-10.185397,-10.099037,-0.196261,0.15,8.5,dense,14.5
12746/476-119,Vogt2004,-9.872543,-9.85551,-0.168349,0.15,10.246951,dense,14.5
12755/498-004,Vogt2004,-9.84939,-9.735447,-0.064977,0.15,11.236103,dense,14.5
331185/F2532,Vogt2004,-11.345827,-10.521918,0.069988,0.15,6.144103,dense,14.5
12772/N7747,Vogt2004,-9.816749,-9.716379,-0.069625,0.15,11.401754,dense,13.8
330918/498-012,Vogt2004,-10.811351,-9.987443,0.303077,0.15,9.26013,dense,14.5
330923/477-006,Vogt2004,-10.007642,-9.946944,-0.164488,0.15,9.552487,dense,14.5
330925,Vogt2004,-10.47154,-10.010642,0.075433,0.15,9.096703,dense,13.8
12792/477-013,Vogt2004,-9.889412,-9.880812,-0.181558,0.15,10.049876,dense,13.8
12803/498-018,Vogt2004,-10.166203,-9.787805,0.102237,0.15,10.793517,dense,13.8
330958/477-020,Vogt2004,-10.07213,-9.989345,-0.162603,0.15,9.246621,dense,13.8
330980/477-024,Vogt2004,-10.109343,-10.092309,-0.240348,0.15,8.544004,dense,13.8
330992/477-027,Vogt2004,-10.274947,-10.26211,-0.300691,0.15,7.5,dense,13.8
330996/477-028,Vogt2004,-10.005195,-9.979889,-0.199128,0.15,9.313968,dense,13.8
331013/478-003,Vogt2004,-10.072347,-9.993165,-0.166277,0.15,9.219544,dense,13.8
331021/478-004,Vogt2004,-10.34592,-10.047067,-0.040027,0.15,8.845903,dense,13.8
382-021,Catinella2005,-10.249116,-9.753393,0.191237,0.1,1.704204,field,11.0
382-021,Catinella2005,-10.375514,-9.652396,0.373455,0.1,3.843508,field,11.0
382-021,Catinella2005,-10.496314,-9.68601,0.415409,0.1,5.982812,field,11.0
382-021,Catinella2005,-10.611326,-9.75479,0.416905,0.1,8.122116,field,11.0
382-021,Catinella2005,-10.720436,-9.833201,0.403807,0.1,10.261419,field,11.0
382-021,Catinella2005,-10.823609,-9.912141,0.385534,0.1,12.400723,field,11.0
382-021,Catinella2005,-10.920896,-9.98818,0.365823,0.1,14.540027,field,11.0
N 52,Catinella2005,-9.802119,-9.74689,-0.110838,0.1,3.602492,field,11.0
N 52,Catinella2005,-9.903292,-9.68574,0.023422,0.1,5.478973,field,11.0
N 52,Catinella2005,-10.000559,-9.674462,0.103084,0.1,7.355454,field,11.0
N 52,Catinella2005,-10.093835,-9.688224,0.153256,0.1,9.231935,field,11.0
N 52,Catinella2005,-10.183072,-9.71628,0.184957,0.1,11.108416,field,11.0
N 52,Catinella2005,-10.268258,-9.753056,0.204025,0.1,12.984898,field,11.0
N 52,Catinella2005,-10.349422,-9.795346,0.213926,0.1,14.861379,field,11.0
N 52,Catinella2005,-10.426629,-9.841176,0.216883,0.1,16.73786,field,11.0
N 64,Catinella2005,-10.150963,-9.920754,-0.040865,0.1,2.527552,field,11.0
N 64,Catinella2005,-10.297958,-9.826058,0.150233,0.1,4.873426,field,11.0
N 64,Catinella2005,-10.436784,-9.831174,0.233242,0.1,7.219299,field,11.0
N 64,Catinella2005,-10.567216,-9.870863,0.274061,0.1,9.565173,field,11.0
N 64,Catinella2005,-10.689195,-9.924572,0.293862,0.1,11.911046,field,11.0
I 1546,Catinella2005,-10.205868,-9.880749,0.035543,0.1,1.134477,field,11.0
I 1546,Catinella2005,-10.381692,-9.76182,0.267942,0.1,2.92004,field,11.0
I 1546,Catinella2005,-10.546191,-9.805063,0.327022,0.1,4.705604,field,11.0
I 1546,Catinella2005,-10.698982,-9.879277,0.344987,0.1,6.491168,field,11.0
I 1546,Catinella2005,-10.840003,-9.956559,0.350665,0.1,8.276731,field,11.0
500-014,Catinella2005,-10.760513,-10.173851,0.086843,0.1,1.041063,field,11.0
500-014,Catinella2005,-11.048349,-10.07438,0.352261,0.1,3.680433,field,11.0
500-014,Catinella2005,-11.303656,-10.189022,0.379773,0.1,6.319803,field,11.0
500-014,Catinella2005,-11.526192,-10.309305,0.380446,0.1,8.959172,field,11.0
500-014,Catinella2005,-11.718084,-10.412593,0.379723,0.1,11.598542,field,11.0
M-202038,Catinella2005,-10.308935,-9.92729,0.056068,0.1,0.717112,field,11.0
M-202038,Catinella2005,-10.466761,-9.79568,0.287426,0.1,1.917792,field,11.0
M-202038,Catinella2005,-10.615734,-9.834033,0.340325,0.1,3.118472,field,11.0
M-202038,Catinella2005,-10.755528,-9.901667,0.356089,0.1,4.319152,field,11.0
M-202038,Catinella2005,-10.886012,-9.970415,0.363483,0.1,5.519831,field,11.0
400814,Catinella2005,-10.137342,-9.88758,-0.0168,0.1,1.788364,field,11.0
400814,Catinella2005,-10.327034,-9.788994,0.205977,0.1,4.062195,field,11.0
400814,Catinella2005,-10.502883,-9.826684,0.278791,0.1,6.336027,field,11.0
400814,Catinella2005,-10.66454,-9.899549,0.304155,0.1,8.609858,field,11.0
400814,Catinella2005,-10.812121,-9.981886,0.309083,0.1,10.883689,field,11.0
400814,Catinella2005,-10.946189,-10.064621,0.303896,0.1,13.157521,field,11.0
I 34,Catinella2005,-9.693941,-9.315186,0.240323,0.1,1.042615,field,11.0
I 34,Catinella2005,-9.823861,-9.213519,0.438421,0.1,3.480272,field,11.0
I 34,Catinella2005,-9.948128,-9.318806,0.422103,0.1,5.917928,field,11.0
I 34,Catinella2005,-10.066522,-9.43586,0.38706,0.1,8.355585,field,11.0
I 34,Catinella2005,-10.178897,-9.539731,0.35874,0.1,10.793242,field,11.0
I 34,Catinella2005,-10.285191,-9.628505,0.339544,0.1,13.230899,field,11.0
I 34,Catinella2005,-10.385428,-9.704642,0.327484,0.1,15.668556,field,11.0
M-202082,Catinella2005,-11.067316,-9.922438,0.514909,0.1,0.531494,field,11.0
M-202082,Catinella2005,-11.222675,-9.886966,0.637175,0.1,2.830626,field,11.0
M-202082,Catinella2005,-11.369977,-10.075139,0.529959,0.1,5.129757,field,11.0
M-202082,Catinella2005,-11.508864,-10.215765,0.464651,0.1,7.428888,field,11.0
M-202082,Catinella2005,-11.639135,-10.31837,0.43192,0.1,9.72802,field,11.0
M-202082,Catinella2005,-11.760762,-10.396856,0.418087,0.1,12.027151,field,11.0
M-202082,Catinella2005,-11.873891,-10.459456,0.415181,0.1,14.326283,field,11.0
N 217,Catinella2005,-9.652314,-8.705366,0.818469,0.1,0.5,field,11.0
N 217,Catinella2005,-9.819736,-9.083325,0.565607,0.1,2.848799,field,11.0
N 217,Catinella2005,-9.977727,-9.342125,0.41953,0.1,5.197598,field,11.0
N 217,Catinella2005,-10.125861,-9.504044,0.359035,0.1,7.546396,field,11.0
N 217,Catinella2005,-10.263926,-9.621729,0.332539,0.1,9.895195,field,11.0
N 217,Catinella2005,-10.391947,-9.714228,0.322016,0.1,12.243994,field,11.0
N 217,Catinella2005,-10.510183,-9.790443,0.319534,0.1,14.592793,field,11.0
N 217,Catinella2005,-10.619091,-9.855259,0.321126,0.1,16.941591,field,11.0
519-019,Catinella2005,-10.251718,-9.266938,0.679388,0.1,0.5,field,11.0
519-019,Catinella2005,-10.38187,-9.301811,0.728063,0.1,2.769573,field,11.0
519-019,Catinella2005,-10.506504,-9.524251,0.583458,0.1,5.039146,field,11.0
519-019,Catinella2005,-10.625391,-9.685206,0.494979,0.1,7.308718,field,11.0
519-019,Catinella2005,-10.738371,-9.805187,0.44244,0.1,9.578291,field,11.0
519-019,Catinella2005,-10.845363,-9.900342,0.409999,0.1,11.847864,field,11.0
519-019,Catinella2005,-10.94637,-9.979292,0.38933,0.1,14.117437,field,11.0
519-019,Catinella2005,-11.041481,-10.046881,0.375876,0.1,16.38701,field,11.0
519-019,Catinella2005,-11.130858,-10.106069,0.366967,0.1,18.656583,field,11.0
100917,Catinella2005,-11.182148,-10.560296,-0.058648,0.1,2.397072,field,11.0
100917,Catinella2005,-11.330486,-10.437349,0.146161,0.1,4.675112,field,11.0
100917,Catinella2005,-11.470518,-10.416777,0.242934,0.1,6.953153,field,11.0
100917,Catinella2005,-11.602014,-10.430997,0.299452,0.1,9.231193,field,11.0
100917,Catinella2005,-11.724913,-10.459018,0.336923,0.1,11.509233,field,11.0
M-203006,Catinella2005,-11.107233,-10.484759,-0.024961,0.1,1.371305,field,11.0
M-203006,Catinella2005,-11.291301,-10.34673,0.215276,0.1,3.220513,field,11.0
M-203006,Catinella2005,-11.462557,-10.352204,0.3032,0.1,5.069722,field,11.0
M-203006,Catinella2005,-11.620635,-10.392186,0.348223,0.1,6.91893,field,11.0
M-203006,Catinella2005,-11.765574,-10.440175,0.377315,0.1,8.768138,field,11.0
M-203014,Catinella2005,-10.581872,-10.30897,-0.155127,0.1,1.394829,field,11.0
M-203014,Catinella2005,-10.718685,-10.202666,0.033304,0.1,2.405386,field,11.0
M-203014,Catinella2005,-10.848229,-10.17165,0.140357,0.1,3.415943,field,11.0
M-203014,Catinella2005,-10.970334,-10.171687,0.21064,0.1,4.4265,field,11.0
M-203014,Catinella2005,-11.08496,-10.186656,0.260629,0.1,5.437058,field,11.0
M-203015,Catinella2005,-10.180651,-9.536497,0.363136,0.1,0.674189,field,11.0
M-203015,Catinella2005,-10.336779,-9.465292,0.535913,0.1,2.947674,field,11.0
M-203015,Catinella2005,-10.484677,-9.623111,0.471111,0.1,5.221159,field,11.0
M-203015,Catinella2005,-10.623991,-9.759997,0.419344,0.1,7.494644,field,11.0
M-203015,Catinella2005,-10.75453,-9.867169,0.389999,0.1,9.768129,field,11.0
M-203015,Catinella2005,-10.876282,-9.952414,0.375859,0.1,12.041614,field,11.0
M-203015,Catinella2005,-10.989415,-10.022337,0.370871,0.1,14.3151,field,11.0
UA 14,Catinella2005,-12.008311,-10.744138,0.200941,0.1,0.598114,field,11.0
UA 14,Catinella2005,-12.173103,-10.610654,0.420167,0.1,1.837449,field,11.0
